studyYear	programDbId	programName	programDescription	studyDbId	studyName	studyDescription	studyDesign	plotWidth	plotLength	fieldSize	fieldTrialIsPlannedToBeGenotyped	fieldTrialIsPlannedToCross	plantingDate	harvestDate	locationDbId	locationName	germplasmDbId	germplasmName	germplasmSynonyms	observationLevel	observationUnitDbId	observationUnitName	replicate	blockNumber	plotNumber	rowNumber	colNumber	entryType	plantNumber	plantedSeedlotStockDbId	plantedSeedlotStockUniquename	plantedSeedlotCurrentCount	plantedSeedlotCurrentWeightGram	plantedSeedlotBoxName	plantedSeedlotTransactionCount	plantedSeedlotTransactionWeight	plantedSeedlotTransactionDescription	availableGermplasmSeedlotUniquenames	cass sink leaf|3-phosphoglyceric acid|ug/g|week 16|COMP:0000013	cass sink leaf|ADP alpha-D-glucoside|ug/g|week 16|COMP:0000011	cass sink leaf|ADP|ug/g|week 16|COMP:0000010	cass source leaf|3-phosphoglyceric acid|ug/g|week 16|COMP:0000002	cass source leaf|ADP alpha-D-glucoside|ug/g|week 16|COMP:0000007	cass source leaf|ADP|ug/g|week 16|COMP:0000003	cass storage root|3-phosphoglyceric acid|ug/g|week 16|COMP:0000006	cass storage root|ADP alpha-D-glucoside|ug/g|week 16|COMP:0000004	cass storage root|ADP|ug/g|week 16|COMP:0000005	cass upper stem|3-phosphoglyceric acid|ug/g|week 16|COMP:0000012	cass upper stem|ADP alpha-D-glucoside|ug/g|week 16|COMP:0000008	cass upper stem|ADP|ug/g|week 16|COMP:0000009	dry matter content percentage|CO_334:0000092	fresh root weight|CO_334:0000012	fresh shoot weight measurement in kg|CO_334:0000016	harvest index variable|CO_334:0000015	notes
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39038	UG120190		plot	40496	test_t251	3	1	251			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39088	UG120253		plot	40497	test_t252	2	1	252			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38884	UG120007		plot	40498	test_t253	1	1	253			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38997	UG120144		plot	40499	test_t254	2	1	254			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39013	UG120163		plot	40500	test_t255	1	1	255			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38887	UG120010		plot	40501	test_t256	1	1	256			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38969	UG120102		plot	40502	test_t257	1	1	257			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38956	UG120088		plot	40503	test_t258	2	1	258			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39033	UG120185		plot	40504	test_t259	2	1	259			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38964	UG120097		plot	40505	test_t26	1	1	26			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38953	UG120085		plot	40506	test_t260	2	1	260			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38938	UG120067		plot	40507	test_t261	1	1	261			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39130	UG120306		plot	40508	test_t262	1	1	262			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39095	UG120261		plot	40509	test_t263	1	1	263			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39096	UG120262		plot	40510	test_t264	1	1	264			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39973	UG120180		plot	40511	test_t265	2	1	265			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39001	UG120149		plot	40512	test_t266	2	1	266			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38937	UG120066		plot	40513	test_t267	2	1	267			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38973	UG120107		plot	40514	test_t268	1	1	268			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39060	UG120219		plot	40515	test_t269	1	1	269			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38980	UG120117		plot	40516	test_t27	1	1	27			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38954	UG120086		plot	40517	test_t270	2	1	270			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39024	UG120175		plot	40518	test_t271	2	1	271			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39985	UG120249		plot	40519	test_t272	2	1	272			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38979	UG120116		plot	40520	test_t273	1	1	273			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38963	UG120096		plot	40521	test_t274	2	1	274			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39061	UG120220		plot	40522	test_t275	3	1	275			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39962	UG120125		plot	40523	test_t276	1	1	276			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39073	UG120232		plot	40524	test_t277	2	1	277			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39018	UG120169		plot	40525	test_t278	2	1	278			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39070	UG120229		plot	40526	test_t279	2	1	279			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38951	UG120082		plot	40527	test_t28	1	1	28			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39095	UG120261		plot	40528	test_t280	2	1	280			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38911	UG120034		plot	40529	test_t281	2	1	281			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39981	UG120233		plot	40530	test_t282	2	1	282			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38946	UG120077		plot	40531	test_t283	1	1	283			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39053	UG120208		plot	40532	test_t284	1	1	284			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38884	UG120007		plot	40533	test_t285	2	1	285			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38917	UG120040		plot	40534	test_t286	3	1	286			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39945	UG120041		plot	40535	test_t287	1	1	287			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39965	UG120131		plot	40536	test_t288	2	1	288			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39072	UG120231		plot	40537	test_t289	2	1	289			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38899	UG120022		plot	40538	test_t29	2	1	29			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39079	UG120242		plot	40539	test_t290	2	1	290			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38986	UG120127		plot	40540	test_t291	3	1	291			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38974	UG120108		plot	40541	test_t292	2	1	292			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39005	UG120153		plot	40542	test_t293	2	1	293			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39981	UG120233		plot	40543	test_t294	3	1	294			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39021	UG120172		plot	40544	test_t295	1	1	295			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39048	UG120201		plot	40545	test_t296	2	1	296			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39032	UG120184		plot	40546	test_t297	2	1	297			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38920	UG120044		plot	40547	test_t298	3	1	298			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39119	UG120291		plot	40548	test_t299	1	1	299			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39959	UG120118		plot	40549	test_t3	1	1	3			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38948	UG120079		plot	40550	test_t30	1	1	30			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38944	UG120074		plot	40551	test_t300	2	1	300			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38932	UG120061		plot	40552	test_t301	1	1	301			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38921	UG120046		plot	40553	test_t302	2	1	302			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38942	UG120072		plot	40554	test_t303	2	1	303			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39960	UG120119		plot	40555	test_t304	1	1	304			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39988	UG120263		plot	40556	test_t305	3	1	305			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39109	UG120278		plot	40557	test_t306	1	1	306			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39064	UG120223		plot	40558	test_t307	1	1	307			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39096	UG120262		plot	40559	test_t308	2	1	308			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39098	UG120265		plot	40560	test_t309	2	1	309			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39991	UG120281		plot	40561	test_t31	1	1	31			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39045	UG120197		plot	40562	test_t310	1	1	310			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38929	UG120058		plot	40563	test_t311	1	1	311			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39040	UG120192		plot	40564	test_t312	2	1	312			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39996	UG120304		plot	40565	test_t313	1	1	313			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39087	UG120251		plot	40566	test_t314	1	1	314			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39056	UG120213		plot	40567	test_t315	1	1	315			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39973	UG120180		plot	40568	test_t316	3	1	316			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39045	UG120197		plot	40569	test_t317	2	1	317			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38970	UG120103		plot	40570	test_t318	2	1	318			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39054	UG120210		plot	40571	test_t319	1	1	319			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39117	UG120289		plot	40572	test_t32	1	1	32			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39127	UG120301		plot	40573	test_t320	2	1	320			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38996	UG120143		plot	40574	test_t321	1	1	321			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39124	UG120298		plot	40575	test_t322	2	1	322			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39032	UG120184		plot	40576	test_t323	3	1	323			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39956	UG120110		plot	40577	test_t324	1	1	324			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38892	UG120015		plot	40578	test_t325	2	1	325			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38889	UG120012		plot	40579	test_t326	1	1	326			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39037	UG120189		plot	40580	test_t327	2	1	327			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38961	UG120093		plot	40581	test_t328	2	1	328			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38947	UG120078		plot	40582	test_t329	2	1	329			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38892	UG120015		plot	40583	test_t33	1	1	33			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39055	UG120211		plot	40584	test_t330	1	1	330			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39053	UG120208		plot	40585	test_t331	2	1	331			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38962	UG120095		plot	40586	test_t332	1	1	332			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39959	UG120118		plot	40587	test_t333	2	1	333			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39098	UG120265		plot	40588	test_t334	3	1	334			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39115	UG120287		plot	40589	test_t335	1	1	335			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38993	UG120138		plot	40590	test_t336	1	1	336			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38936	UG120065		plot	40591	test_t337	3	1	337			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39971	UG120159		plot	40592	test_t338	1	1	338			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39949	UG120052		plot	40593	test_t339	1	1	339			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39016	UG120166		plot	40594	test_t34	1	1	34			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39977	UG120209		plot	40595	test_t340	2	1	340			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39951	UG120068		plot	40596	test_t341	1	1	341			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39123	UG120297		plot	40597	test_t342	1	1	342			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39074	UG120234		plot	40598	test_t343	2	1	343			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39991	UG120281		plot	40599	test_t344	2	1	344			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39959	UG120118		plot	40600	test_t345	3	1	345			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38971	UG120105		plot	40601	test_t346	1	1	346			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39946	UG120045		plot	40602	test_t347	1	1	347			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39949	UG120052		plot	40603	test_t348	2	1	348			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39097	UG120264		plot	40604	test_t349	3	1	349			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39097	UG120264		plot	40605	test_t35	1	1	35			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39989	UG120271		plot	40606	test_t350	1	1	350			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39016	UG120166		plot	40607	test_t351	2	1	351			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39113	UG120284		plot	40608	test_t352	2	1	352			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38940	UG120070		plot	40609	test_t353	1	1	353			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39015	UG120165		plot	40610	test_t354	2	1	354			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39006	UG120154		plot	40611	test_t355	2	1	355			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39012	UG120162		plot	40612	test_t356	1	1	356			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39043	UG120195		plot	40613	test_t357	2	1	357			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39005	UG120153		plot	40614	test_t358	3	1	358			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38888	UG120011		plot	40615	test_t359	2	1	359			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38949	UG120080		plot	40616	test_t36	1	1	36			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39995	UG120295		plot	40617	test_t360	2	1	360			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39071	UG120230		plot	40618	test_t361	1	1	361			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39993	UG120285		plot	40619	test_t362	3	1	362			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38885	UG120008		plot	40620	test_t363	1	1	363			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38977	UG120113		plot	40621	test_t364	1	1	364			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38974	UG120108		plot	40622	test_t365	3	1	365			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39031	UG120183		plot	40623	test_t366	2	1	366			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39041	UG120193		plot	40624	test_t367	2	1	367			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39992	UG120282		plot	40625	test_t368	1	1	368			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38886	UG120009		plot	40626	test_t369	2	1	369			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39103	UG120270		plot	40627	test_t37	1	1	37			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39984	UG120241		plot	40628	test_t370	1	1	370			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38978	UG120115		plot	40629	test_t371	1	1	371			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38964	UG120097		plot	40630	test_t372	2	1	372			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39996	UG120304		plot	40631	test_t373	2	1	373			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39034	UG120186		plot	40632	test_t374	2	1	374			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39009	UG120158		plot	40633	test_t375	2	1	375			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39118	UG120290		plot	40634	test_t376	2	1	376			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39123	UG120297		plot	40635	test_t377	2	1	377			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38946	UG120077		plot	40636	test_t378	2	1	378			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39063	UG120222		plot	40637	test_t379	2	1	379			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38960	UG120092		plot	40638	test_t38	1	1	38			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39120	UG120292		plot	40639	test_t380	2	1	380			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38903	UG120026		plot	40640	test_t381	1	1	381			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39980	UG120217		plot	40641	test_t382	3	1	382			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39126	UG120300		plot	40642	test_t383	1	1	383			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39119	UG120291		plot	40643	test_t384	2	1	384			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39961	UG120123		plot	40644	test_t385	2	1	385			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38952	UG120084		plot	40645	test_t386	2	1	386			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39000	UG120148		plot	40646	test_t387	1	1	387			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38990	UG120134		plot	40647	test_t388	2	1	388			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39075	UG120235		plot	40648	test_t389	1	1	389			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38911	UG120034		plot	40649	test_t39	1	1	39			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39962	UG120125		plot	40650	test_t390	2	1	390			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39019	UG120170		plot	40651	test_t391	2	1	391			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39124	UG120298		plot	40652	test_t392	3	1	392			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38973	UG120107		plot	40653	test_t393	2	1	393			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39130	UG120306		plot	40654	test_t394	2	1	394			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39120	UG120292		plot	40655	test_t395	3	1	395			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39065	UG120224		plot	40656	test_t396	2	1	396			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39036	UG120188		plot	40657	test_t397	2	1	397			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39116	UG120288		plot	40658	test_t398	1	1	398			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39974	UG120200		plot	40659	test_t399	2	1	399			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38920	UG120044		plot	40660	test_t4	1	1	4			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39058	UG120216		plot	40661	test_t40	2	1	40			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39972	UG120168		plot	40662	test_t400	2	1	400			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38905	UG120028		plot	40663	test_t401	2	1	401			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39114	UG120286		plot	40664	test_t402	2	1	402			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39023	UG120174		plot	40665	test_t403	3	1	403			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39107	UG120276		plot	40666	test_t404	2	1	404			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39028	UG120179		plot	40667	test_t405	1	1	405			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38903	UG120026		plot	40668	test_t406	2	1	406			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38913	UG120036		plot	40669	test_t407	1	1	407			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38951	UG120082		plot	40670	test_t408	3	1	408			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39108	UG120277		plot	40671	test_t409	1	1	409			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38918	UG120042		plot	40672	test_t41	1	1	41			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38964	UG120097		plot	40673	test_t410	3	1	410			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39957	UG120112		plot	40674	test_t411	2	1	411			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38889	UG120012		plot	40675	test_t412	2	1	412			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38915	UG120038		plot	40676	test_t413	2	1	413			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39978	UG120212		plot	40677	test_t414	2	1	414			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39111	UG120280		plot	40678	test_t415	2	1	415			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39131	UG120307		plot	40679	test_t416	2	1	416			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39035	UG120187		plot	40680	test_t417	2	1	417			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38977	UG120113		plot	40681	test_t418	2	1	418			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39974	UG120200		plot	40682	test_t419	3	1	419			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39102	UG120269		plot	40683	test_t42	1	1	42			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38966	UG120099		plot	40684	test_t420	1	1	420			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38893	UG120016		plot	40685	test_t421	2	1	421			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39099	UG120266		plot	40686	test_t422	1	1	422			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39956	UG120110		plot	40687	test_t423	2	1	423			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39003	UG120151		plot	40688	test_t424	2	1	424			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39123	UG120297		plot	40689	test_t425	3	1	425			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39112	UG120283		plot	40690	test_t426	3	1	426			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38942	UG120072		plot	40691	test_t427	3	1	427			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39007	UG120156		plot	40692	test_t428	1	1	428			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39017	UG120167		plot	40693	test_t429	1	1	429			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39091	UG120256		plot	40694	test_t43	1	1	43			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38919	UG120043		plot	40695	test_t430	2	1	430			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38995	UG120141		plot	40696	test_t431	2	1	431			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39104	UG120272		plot	40697	test_t432	2	1	432			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39089	UG120254		plot	40698	test_t433	2	1	433			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39067	UG120226		plot	40699	test_t434	1	1	434			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39026	UG120177		plot	40700	test_t435	2	1	435			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38969	UG120102		plot	40701	test_t436	2	1	436			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38881	UG120004		plot	40702	test_t437	2	1	437			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39971	UG120159		plot	40703	test_t438	2	1	438			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38898	UG120021		plot	40704	test_t439	2	1	439			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39034	UG120186		plot	40705	test_t44	1	1	44			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38978	UG120115		plot	40706	test_t440	2	1	440			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39076	UG120238		plot	40707	test_t441	1	1	441			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38968	UG120101		plot	40708	test_t442	2	1	442			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39024	UG120175		plot	40709	test_t443	3	1	443			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38946	UG120077		plot	40710	test_t444	3	1	444			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38884	UG120007		plot	40711	test_t445	3	1	445			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39953	UG120083		plot	40712	test_t446	2	1	446			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38989	UG120133		plot	40713	test_t447	2	1	447			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38904	UG120027		plot	40714	test_t448	1	1	448			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39036	UG120188		plot	40715	test_t449	3	1	449			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39077	UG120239		plot	40716	test_t45	1	1	45			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38879	UG120002		plot	40717	test_t450	2	1	450			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39029	UG120181		plot	40718	test_t451	1	1	451			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38933	UG120062		plot	40719	test_t452	2	1	452			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38976	UG120111		plot	40720	test_t453	2	1	453			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38894	UG120017		plot	40721	test_t454	2	1	454			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39096	UG120262		plot	40722	test_t455	3	1	455			test																											
