studyYear	programDbId	programName	programDescription	studyDbId	studyName	studyDescription	studyDesign	plotWidth	plotLength	fieldSize	fieldTrialIsPlannedToBeGenotyped	fieldTrialIsPlannedToCross	plantingDate	harvestDate	locationDbId	locationName	germplasmDbId	germplasmName	germplasmSynonyms	observationLevel	observationUnitDbId	observationUnitName	replicate	blockNumber	plotNumber	rowNumber	colNumber	entryType	plantNumber	plantedSeedlotStockDbId	plantedSeedlotStockUniquename	plantedSeedlotCurrentCount	plantedSeedlotCurrentWeightGram	plantedSeedlotBoxName	plantedSeedlotTransactionCount	plantedSeedlotTransactionWeight	plantedSeedlotTransactionDescription	availableGermplasmSeedlotUniquenames	DMCP	FRW	FSWMIK	notes
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39063	UG120222		plot	39303	KASESE_TP2013_1694	2	39	43534			test											27.7	7.36	37.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39022	UG120173		plot	39709	KASESE_TP2013_1695	2	39	43535			test											29.1	16.32	11	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39055	UG120211		plot	39927	KASESE_TP2013_1696	2	39	43536			test											33.1	5.2	12	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39160	UG130033		plot	39537	KASESE_TP2013_1697	2	39	43537			test											29.4	4.25	6	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39170	UG130045		plot	39823	KASESE_TP2013_1698	2	39	43538			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39153	UG130025		plot	39903	KASESE_TP2013_1699	2	39	43539			test											30.2	4.31	6	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39152	UG130024		plot	39708	KASESE_TP2013_1700	2	39	43540			test											22.2	5.31	12.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39028	UG120179		plot	39629	KASESE_TP2013_1701	2	40	43541			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39034	UG120186		plot	39728	KASESE_TP2013_1702	2	41	43547			test											26.8	0.88	8	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39189	UG130069		plot	39825	KASESE_TP2013_1703	2	41	43548			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39248	UG130140		plot	39574	KASESE_TP2013_1704	2	41	43549			test											27.8	6.85	6	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39026	UG120177		plot	39530	KASESE_TP2013_1705	2	41	43550			test											23.3	6.36	8	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39029	UG120181		plot	39613	KASESE_TP2013_1706	2	41	43551			test											16.3	0.7	1	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39202	UG130086		plot	39890	KASESE_TP2013_1707	2	41	43552			test											21.1	7.4	8	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39175	UG130051		plot	39851	KASESE_TP2013_1708	2	41	43553			test											18.6	0.41	4	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39112	UG120283		plot	39765	KASESE_TP2013_1709	2	42	43554			test											23.7	9.06	6.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39125	UG120299		plot	39685	KASESE_TP2013_1710	2	42	43555			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39075	UG120235		plot	39587	KASESE_TP2013_1711	2	42	43556			test											27.8	4.73	10	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38912	UG120035		plot	39516	KASESE_TP2013_1712	2	42	43557			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39180	UG130059		plot	39263	KASESE_TP2013_1713	2	42	43558			test											21.1	4.72	14	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38920	UG120044		plot	39459	KASESE_TP2013_1714	2	42	43559			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39057	UG120215		plot	39824	KASESE_TP2013_1715	2	42	43560			test											20.4	1.53	5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38878	UG120001		plot	39353	KASESE_TP2013_1716	2	43	43561			test											26.9	11.15	12	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38913	UG120036		plot	39424	KASESE_TP2013_1717	2	43	43562			test											31.5	6.7	6	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38957	UG120089		plot	39763	KASESE_TP2013_1720	2	43	43565			test											16.3	1.43	5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38982	UG120121		plot	39843	KASESE_TP2013_1721	2	43	43566			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38974	UG120108		plot	39646	KASESE_TP2013_1722	2	43	43567			test											29.3	3.72	10	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39066	UG120225		plot	39761	KASESE_TP2013_1723	2	44	43568			test											22.2	2.28	3	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38929	UG120058		plot	39448	KASESE_TP2013_1724	2	44	43569			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39023	UG120174		plot	39920	KASESE_TP2013_1725	2	44	43570			test											27.1	4.69	11	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39015	UG120165		plot	39570	KASESE_TP2013_1726	2	44	43571			test											19.9	6.48	7	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39169	UG130044		plot	39700	KASESE_TP2013_1727	2	44	43572			test											28.1	4.13	11	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39143	UG130012		plot	39292	KASESE_TP2013_1728	2	44	43573			test												4.35	2.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39158	UG130031		plot	39550	KASESE_TP2013_1729	2	44	43574			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39037	UG120189		plot	39730	KASESE_TP2013_1730	2	45	43575			test											28.1	12.81	19.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38947	UG120078		plot	39873	KASESE_TP2013_1731	2	46	43581			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39031	UG120183		plot	39615	KASESE_TP2013_1732	2	46	43582			test											29.9	8.23	11	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39121	UG120293		plot	39633	KASESE_TP2013_1733	2	46	43583			test											31.5	11.02	48	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38906	UG120029		plot	39714	KASESE_TP2013_1734	2	46	43584			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38935	UG120064		plot	39559	KASESE_TP2013_1735	2	46	43585			test											28.3	16.19	25	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39025	UG120176		plot	39489	KASESE_TP2013_1736	2	46	43586			test											17.9	2.69	6	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38902	UG120025		plot	39930	KASESE_TP2013_1737	2	46	43587			test											30.9	5.11	4	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39104	UG120272		plot	39330	KASESE_TP2013_1738	2	47	43588			test											28.1	0.69	3	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38985	UG120126		plot	39639	KASESE_TP2013_1739	2	47	43589			test											16.8	1.59	5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39192	UG130073		plot	39381	KASESE_TP2013_1740	2	47	43590			test											31.3	3.66	3	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38891	UG120014		plot	39916	KASESE_TP2013_1741	2	47	43591			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39111	UG120280		plot	39371	KASESE_TP2013_1742	2	47	43592			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38944	UG120074		plot	39794	KASESE_TP2013_1743	2	47	43593			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39181	UG130060		plot	39891	KASESE_TP2013_1744	2	47	43594			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39235	UG130121		plot	39604	KASESE_TP2013_1745	2	48	43595			test											32	5.85	22	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38910	UG120033		plot	39749	KASESE_TP2013_1746	2	48	43596			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39012	UG120162		plot	39410	KASESE_TP2013_1747	2	48	43597			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38997	UG120144		plot	39484	KASESE_TP2013_1748	2	48	43598			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38964	UG120097		plot	39800	KASESE_TP2013_1749	2	48	43599			test											19.3	3.16	25.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39040	UG120192		plot	39541	KASESE_TP2013_1750	2	48	43600			test											32.5	4.46	10	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39033	UG120185		plot	39439	KASESE_TP2013_1751	2	48	43601			test											32.8	7.02	7.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38897	UG120020		plot	39599	KASESE_TP2013_1752	2	49	43602			test											24	9.64	15	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39073	UG120232		plot	39496	KASESE_TP2013_1753	2	49	43603			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39237	UG130123		plot	39735	KASESE_TP2013_1754	2	49	43604			test											32.3	11.21	24	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39110	UG120279		plot	39660	KASESE_TP2013_1755	2	49	43605			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39090	UG120255		plot	39908	KASESE_TP2013_1756	2	49	43606			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39083	UG120246		plot	39358	KASESE_TP2013_1757	2	49	43607			test											25.1	2.96	6.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39233	UG130119		plot	39395	KASESE_TP2013_1758	2	49	43608			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39224	UG130108		plot	39561	KASESE_TP2013_1759	2	50	43609			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39141	UG130010		plot	39688	KASESE_TP2013_1761	2	51	43616			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38973	UG120107		plot	39888	KASESE_TP2013_1762	2	51	43617			test												1.11	3	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38895	UG120018		plot	39412	KASESE_TP2013_1763	2	51	43618			test											28			
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39086	UG120250		plot	39335	KASESE_TP2013_1764	2	51	43619			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39058	UG120216		plot	39704	KASESE_TP2013_1765	2	51	43620			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39108	UG120277		plot	39768	KASESE_TP2013_1766	2	51	43621			test													6	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38967	UG120100		plot	39554	KASESE_TP2013_1767	2	52	43622			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39002	UG120150		plot	39619	KASESE_TP2013_1768	2	52	43623			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39198	UG130081		plot	39401	KASESE_TP2013_1769	2	52	43624			test												5.93	6	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38945	UG120076		plot	39434	KASESE_TP2013_1770	2	52	43625			test											31.2			
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39065	UG120224		plot	39937	KASESE_TP2013_1771	2	52	43626			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38959	UG120091		plot	39839	KASESE_TP2013_1772	2	52	43627			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38994	UG120139		plot	39352	KASESE_TP2013_1773	2	52	43628			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38918	UG120042		plot	39259	KASESE_TP2013_1774	2	53	43629			test												6.82	8	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38961	UG120093		plot	39925	KASESE_TP2013_1775	2	53	43630			test											35.4			
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38993	UG120138		plot	39329	KASESE_TP2013_1776	2	53	43631			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39006	UG120154		plot	39344	KASESE_TP2013_1781	2	54	43643			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39243	UG130133		plot	39698	KASESE_TP2013_1787	2	55	43677			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39187	UG130067		plot	39290	KASESE_TP2013_1793	2	56	43711			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38926	UG120054		plot	39295	KASESE_TP2013_666	1	1	35667			test											21.2	9.08	83	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39154	UG130026		plot	39519	KASESE_TP2013_667	1	1	35668			test											16.3	0.54	4	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39222	UG130106		plot	39407	KASESE_TP2013_668	1	1	35669			test											25.1	2.18	18	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39161	UG130034		plot	39885	KASESE_TP2013_669	1	1	35670			test											28.3	1.91	8	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38933	UG120062		plot	39758	KASESE_TP2013_670	1	1	35671			test											16.3	1.17	8	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39191	UG130071		plot	39723	KASESE_TP2013_671	1	1	35672			test													8	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39087	UG120251		plot	39638	KASESE_TP2013_672	1	1	35673			test											30.8	15.37	16	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39204	UG130088		plot	39579	KASESE_TP2013_673	1	2	35674			test											29.2	8.38	11	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38899	UG120022		plot	39524	KASESE_TP2013_674	1	2	35675			test											29.6	8.45	31	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38995	UG120141		plot	39266	KASESE_TP2013_675	1	2	35676			test											19.9	1.28	5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39011	UG120161		plot	39856	KASESE_TP2013_676	1	2	35677			test											20.4	1.43	11	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39171	UG130046		plot	39901	KASESE_TP2013_677	1	2	35678			test											21	1.68	3.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38894	UG120017		plot	39642	KASESE_TP2013_678	1	2	35679			test											21.5	0.28	7	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38925	UG120053		plot	39677	KASESE_TP2013_679	1	2	35680			test											17.9	0.42	2	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39077	UG120239		plot	39752	KASESE_TP2013_680	1	3	35681			test											18.8	2.35	12	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39227	UG130111		plot	39376	KASESE_TP2013_681	1	3	35682			test											27.3	7	17	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39142	UG130011		plot	39915	KASESE_TP2013_682	1	3	35683			test											28.1	2.58	13.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39212	UG130096		plot	39564	KASESE_TP2013_683	1	3	35684			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39221	UG130105		plot	39302	KASESE_TP2013_684	1	3	35685			test											29.9	4.63	12.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39242	UG130131		plot	39777	KASESE_TP2013_685	1	3	35686			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39013	UG120163		plot	39480	KASESE_TP2013_686	1	3	35687			test											19	1.83	8	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39092	UG120257		plot	39378	KASESE_TP2013_687	1	4	35688			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38904	UG120027		plot	39272	KASESE_TP2013_688	1	4	35689			test											16.3	0.93	33	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39043	UG120195		plot	39942	KASESE_TP2013_689	1	4	35690			test											30.7	7.47	16	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39078	UG120240		plot	39351	KASESE_TP2013_690	1	4	35691			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39138	UG130007		plot	39750	KASESE_TP2013_691	1	4	35692			test											26.2	7.75	24	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39126	UG120300		plot	39817	KASESE_TP2013_692	1	4	35693			test											32	4.55	18	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39119	UG120291		plot	39445	KASESE_TP2013_693	1	4	35694			test											24	12.97	38	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39044	UG120196		plot	39553	KASESE_TP2013_694	1	5	35695			test											29.3	11.13	26	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39214	UG130098		plot	39394	KASESE_TP2013_695	1	5	35696			test											32.3	7.3	12	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39215	UG130099		plot	39494	KASESE_TP2013_696	1	5	35697			test											30.1	9.55	31	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39196	UG130078		plot	39874	KASESE_TP2013_697	1	5	35698			test											30	19.68	35.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39183	UG130062		plot	39327	KASESE_TP2013_698	1	5	35699			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38975	UG120109		plot	39893	KASESE_TP2013_699	1	6	35700			test											21.5	20.29	19	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39039	UG120191		plot	39573	KASESE_TP2013_700	1	6	35701			test											26	3.52	7.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39134	UG130003		plot	39437	KASESE_TP2013_701	1	6	35702			test											28	5.67	16.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39064	UG120223		plot	39567	KASESE_TP2013_702	1	6	35703			test											26	15.73	24.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39080	UG120243		plot	39388	KASESE_TP2013_703	1	6	35704			test											24.6	10.91	24	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38885	UG120008		plot	39853	KASESE_TP2013_704	1	6	35705			test											29.9	10.68	16	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39095	UG120261		plot	39835	KASESE_TP2013_705	1	6	35706			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38880	UG120003		plot	39518	KASESE_TP2013_706	1	7	35707			test													4.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38914	UG120037		plot	39607	KASESE_TP2013_707	1	7	35708			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38978	UG120115		plot	39461	KASESE_TP2013_709	1	7	35710			test											26.4	12.43	21.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39118	UG120290		plot	39674	KASESE_TP2013_710	1	7	35711			test											23.4	1.3	16	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39103	UG120270		plot	39754	KASESE_TP2013_711	1	7	35712			test											31.7	0.73	3	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39205	UG130089		plot	39620	KASESE_TP2013_712	1	7	35713			test											27.4		26	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38996	UG120143		plot	39882	KASESE_TP2013_713	1	8	35714			test											29.5	9.92	23.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39149	UG130021		plot	39568	KASESE_TP2013_714	1	8	35715			test											25	5.6	8	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39000	UG120148		plot	39477	KASESE_TP2013_715	1	8	35716			test											25.6	1.89	2.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39137	UG130006		plot	39291	KASESE_TP2013_716	1	8	35717			test											33.9	6.39	19.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39150	UG130022		plot	39578	KASESE_TP2013_717	1	8	35718			test											18.2	0.36	2	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39223	UG130107		plot	39297	KASESE_TP2013_718	1	8	35719			test											24.5	30.5	50.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39201	UG130085		plot	39533	KASESE_TP2013_719	1	8	35720			test											34.3	7.72	9.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39208	UG130092		plot	39510	KASESE_TP2013_720	1	9	35721			test											28.7	2.96	15	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39042	UG120194		plot	39405	KASESE_TP2013_721	1	9	35722			test											29.8	9.34	17	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39207	UG130091		plot	39298	KASESE_TP2013_722	1	9	35723			test												8.47	13.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39127	UG120301		plot	39894	KASESE_TP2013_723	1	9	35724			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39124	UG120298		plot	39690	KASESE_TP2013_724	1	9	35725			test											31.4	9.43	19.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38903	UG120026		plot	39724	KASESE_TP2013_725	1	9	35726			test											21.7	1.03	25.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39115	UG120287		plot	39616	KASESE_TP2013_726	1	9	35727			test											23	0.55	15	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39089	UG120254		plot	39732	KASESE_TP2013_727	1	10	35728			test														
